Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_149,VPWR,li1,74.7500,40.8000,1.799314
FILLER_11_106,VPWR,li1,54.9700,40.8000,1.799471
FILLER_11_71,VPWR,li1,38.8700,40.8000,1.799637
FILLER_11_61,VPWR,li1,33.8100,40.8000,1.799689
FILLER_11_57,VPWR,li1,32.6600,40.8000,1.799717
FILLER_11_22,VPWR,li1,16.5600,40.8000,1.799832
FILLER_11_3,VPWR,li1,7.5900,40.8000,1.799827
FILLER_10_298,VPWR,li1,142.8300,40.8000,1.799103
FILLER_10_294,VPWR,li1,141.6800,40.8000,1.799103
FILLER_10_282,VPWR,li1,138.0000,40.8000,1.799104
FILLER_10_265,VPWR,li1,130.1800,40.8000,1.799117
FILLER_10_253,VPWR,li1,124.6600,40.8000,1.799133
FILLER_10_249,VPWR,li1,120.7500,40.8000,1.799144
FILLER_10_241,VPWR,li1,118.2200,40.8000,1.799154
FILLER_10_229,VPWR,li1,113.6200,40.8000,1.799165
FILLER_10_217,VPWR,li1,108.1000,40.8000,1.799185
FILLER_10_205,VPWR,li1,102.5800,40.8000,1.799197
FILLER_10_195,VPWR,li1,95.4500,40.8000,1.799222
FILLER_10_191,VPWR,li1,94.3000,40.8000,1.799222
FILLER_10_179,VPWR,li1,90.6200,40.8000,1.799236
FILLER_10_169,VPWR,li1,83.4900,40.8000,1.799266
FILLER_10_161,VPWR,li1,81.4200,40.8000,1.799276
FILLER_10_128,VPWR,li1,67.1600,40.8000,1.799367
FILLER_10_116,VPWR,li1,61.6400,40.8000,1.799411
FILLER_10_93,VPWR,li1,48.9900,40.8000,1.799521
FILLER_10_85,VPWR,li1,46.4600,40.8000,1.799546
FILLER_10_83,VPWR,li1,43.9300,40.8000,1.799571
FILLER_10_75,VPWR,li1,41.8600,40.8000,1.799595
FILLER_10_64,VPWR,li1,35.6500,40.8000,1.799667
FILLER_10_56,VPWR,li1,33.1200,40.8000,1.799717
FILLER_10_45,VPWR,li1,26.9100,40.8000,1.799774
FILLER_10_24,VPWR,li1,17.4800,40.8000,1.799832
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799827
FILLER_9_301,VPWR,li1,144.2100,35.3600,1.799373
FILLER_9_293,VPWR,li1,142.1400,35.3600,1.799373
FILLER_9_281,VPWR,li1,137.5400,35.3600,1.799373
FILLER_9_279,VPWR,li1,134.0900,35.3600,1.799373
FILLER_9_273,VPWR,li1,132.4800,35.3600,1.799373
FILLER_9_261,VPWR,li1,128.3400,35.3600,1.799373
FILLER_9_249,VPWR,li1,122.8200,35.3600,1.799373
FILLER_9_237,VPWR,li1,117.3000,35.3600,1.799373
FILLER_9_225,VPWR,li1,111.7800,35.3600,1.799373
FILLER_9_173,VPWR,li1,85.3300,35.3600,1.799424
FILLER_9_169,VPWR,li1,84.1800,35.3600,1.799424
FILLER_9_167,VPWR,li1,82.5700,35.3600,1.799434
FILLER_9_161,VPWR,li1,80.9600,35.3600,1.799445
FILLER_9_149,VPWR,li1,76.8200,35.3600,1.799458
FILLER_9_140,VPWR,li1,70.1500,35.3600,1.799493
FILLER_9_134,VPWR,li1,68.5400,35.3600,1.799505
FILLER_9_122,VPWR,li1,64.4000,35.3600,1.799527
FILLER_9_113,VPWR,li1,57.7300,35.3600,1.799584
FILLER_9_108,VPWR,li1,56.1200,35.3600,1.799584
FILLER_9_98,VPWR,li1,50.8300,35.3600,1.799626
FILLER_9_90,VPWR,li1,48.7600,35.3600,1.799645
FILLER_9_78,VPWR,li1,44.1600,35.3600,1.799685
FILLER_9_67,VPWR,li1,37.0300,35.3600,1.799764
FILLER_9_63,VPWR,li1,34.7300,35.3600,1.799788
FILLER_9_57,VPWR,li1,33.1200,35.3600,1.799788
FILLER_9_53,VPWR,li1,30.5900,35.3600,1.799813
FILLER_9_41,VPWR,li1,27.1400,35.3600,1.799855
FILLER_9_29,VPWR,li1,21.6200,35.3600,1.799899
FILLER_9_15,VPWR,li1,13.8000,35.3600,1.799897
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.799897
FILLER_8_301,VPWR,li1,144.2100,35.3600,1.799373
FILLER_8_289,VPWR,li1,141.2200,35.3600,1.799373
FILLER_8_277,VPWR,li1,135.7000,35.3600,1.799373
FILLER_8_265,VPWR,li1,130.1800,35.3600,1.799373
FILLER_8_253,VPWR,li1,124.6600,35.3600,1.799373
FILLER_8_250,VPWR,li1,120.9800,35.3600,1.799373
FILLER_8_242,VPWR,li1,118.6800,35.3600,1.799373
FILLER_8_230,VPWR,li1,114.0800,35.3600,1.799373
FILLER_8_218,VPWR,li1,108.5600,35.3600,1.799373
FILLER_8_193,VPWR,li1,94.9900,35.3600,1.799388
FILLER_8_165,VPWR,li1,82.1100,35.3600,1.799434
FILLER_8_157,VPWR,li1,79.5800,35.3600,1.799445
FILLER_8_132,VPWR,li1,68.0800,35.3600,1.799505
FILLER_8_122,VPWR,li1,62.1000,35.3600,1.799542
FILLER_8_103,VPWR,li1,53.5900,35.3600,1.799607
FILLER_8_94,VPWR,li1,48.9900,35.3600,1.799645
FILLER_8_83,VPWR,li1,43.9300,35.3600,1.799702
FILLER_8_77,VPWR,li1,42.3200,35.3600,1.799702
FILLER_8_49,VPWR,li1,28.7500,35.3600,1.799830
FILLER_8_41,VPWR,li1,26.2200,35.3600,1.799855
FILLER_8_29,VPWR,li1,21.6200,35.3600,1.799899
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799897
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.799897
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799897
FILLER_7_301,VPWR,li1,144.2100,29.9200,1.799368
FILLER_7_293,VPWR,li1,142.1400,29.9200,1.799368
FILLER_7_281,VPWR,li1,137.5400,29.9200,1.799368
FILLER_7_279,VPWR,li1,134.0900,29.9200,1.799368
FILLER_7_273,VPWR,li1,132.4800,29.9200,1.799368
FILLER_7_261,VPWR,li1,128.3400,29.9200,1.799368
FILLER_7_249,VPWR,li1,122.8200,29.9200,1.799368
FILLER_7_237,VPWR,li1,117.3000,29.9200,1.799368
FILLER_7_225,VPWR,li1,111.7800,29.9200,1.799368
FILLER_7_220,VPWR,li1,107.6400,29.9200,1.799368
FILLER_7_193,VPWR,li1,94.9900,29.9200,1.799379
FILLER_7_169,VPWR,li1,85.1000,29.9200,1.799401
FILLER_7_165,VPWR,li1,82.1100,29.9200,1.799408
FILLER_7_126,VPWR,li1,63.7100,29.9200,1.799483
FILLER_7_113,VPWR,li1,58.4200,29.9200,1.799521
FILLER_7_101,VPWR,li1,52.4400,29.9200,1.799554
FILLER_7_61,VPWR,li1,33.8100,29.9200,1.799735
FILLER_7_57,VPWR,li1,32.6600,29.9200,1.799735
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799766
FILLER_7_51,VPWR,li1,29.9000,29.9200,1.799766
FILLER_7_39,VPWR,li1,26.2200,29.9200,1.799808
FILLER_7_27,VPWR,li1,20.7000,29.9200,1.799874
FILLER_7_15,VPWR,li1,15.1800,29.9200,1.799874
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.799874
FILLER_6_301,VPWR,li1,144.2100,29.9200,1.799368
FILLER_6_289,VPWR,li1,141.2200,29.9200,1.799368
FILLER_6_277,VPWR,li1,135.7000,29.9200,1.799368
FILLER_6_265,VPWR,li1,130.1800,29.9200,1.799368
FILLER_6_253,VPWR,li1,124.6600,29.9200,1.799368
FILLER_6_250,VPWR,li1,120.9800,29.9200,1.799368
FILLER_6_242,VPWR,li1,118.6800,29.9200,1.799368
FILLER_6_230,VPWR,li1,114.0800,29.9200,1.799368
FILLER_6_218,VPWR,li1,108.5600,29.9200,1.799368
FILLER_6_206,VPWR,li1,103.0400,29.9200,1.799369
FILLER_6_195,VPWR,li1,95.4500,29.9200,1.799376
FILLER_6_187,VPWR,li1,93.3800,29.9200,1.799379
FILLER_6_175,VPWR,li1,88.7800,29.9200,1.799389
FILLER_6_165,VPWR,li1,81.8800,29.9200,1.799408
FILLER_6_157,VPWR,li1,79.5800,29.9200,1.799416
FILLER_6_138,VPWR,li1,69.4600,29.9200,1.799456
FILLER_6_126,VPWR,li1,66.2400,29.9200,1.799470
FILLER_6_109,VPWR,li1,55.8900,29.9200,1.799537
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799621
FILLER_6_53,VPWR,li1,31.2800,29.9200,1.799766
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799874
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.799874
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.799874
FILLER_5_301,VPWR,li1,144.2100,24.4800,1.799647
FILLER_5_293,VPWR,li1,142.1400,24.4800,1.799647
FILLER_5_281,VPWR,li1,137.5400,24.4800,1.799647
FILLER_5_279,VPWR,li1,134.0900,24.4800,1.799647
FILLER_5_273,VPWR,li1,132.4800,24.4800,1.799647
FILLER_5_261,VPWR,li1,128.3400,24.4800,1.799647
FILLER_5_249,VPWR,li1,122.8200,24.4800,1.799647
FILLER_5_237,VPWR,li1,117.3000,24.4800,1.799647
FILLER_5_225,VPWR,li1,111.7800,24.4800,1.799647
FILLER_5_223,VPWR,li1,108.3300,24.4800,1.799647
FILLER_5_211,VPWR,li1,105.3400,24.4800,1.799647
FILLER_5_199,VPWR,li1,99.8200,24.4800,1.799647
FILLER_5_187,VPWR,li1,94.3000,24.4800,1.799647
FILLER_5_169,VPWR,li1,83.4900,24.4800,1.799658
FILLER_5_166,VPWR,li1,82.3400,24.4800,1.799658
FILLER_5_158,VPWR,li1,80.0400,24.4800,1.799662
FILLER_5_146,VPWR,li1,75.4400,24.4800,1.799671
FILLER_5_125,VPWR,li1,65.7800,24.4800,1.799691
FILLER_5_113,VPWR,li1,58.4200,24.4800,1.799716
FILLER_5_102,VPWR,li1,52.9000,24.4800,1.799732
FILLER_5_90,VPWR,li1,49.6800,24.4800,1.799746
FILLER_5_73,VPWR,li1,39.3300,24.4800,1.799794
FILLER_5_65,VPWR,li1,37.2600,24.4800,1.799804
FILLER_5_54,VPWR,li1,30.8200,24.4800,1.799848
FILLER_5_23,VPWR,li1,16.5600,24.4800,1.799911
FILLER_5_15,VPWR,li1,14.2600,24.4800,1.799911
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.799911
FILLER_4_301,VPWR,li1,144.2100,24.4800,1.799647
FILLER_4_289,VPWR,li1,141.2200,24.4800,1.799647
FILLER_4_277,VPWR,li1,135.7000,24.4800,1.799647
FILLER_4_265,VPWR,li1,130.1800,24.4800,1.799647
FILLER_4_253,VPWR,li1,124.6600,24.4800,1.799647
FILLER_4_251,VPWR,li1,121.2100,24.4800,1.799647
FILLER_4_245,VPWR,li1,119.6000,24.4800,1.799647
FILLER_4_233,VPWR,li1,115.4600,24.4800,1.799647
FILLER_4_221,VPWR,li1,109.9400,24.4800,1.799647
FILLER_4_209,VPWR,li1,104.4200,24.4800,1.799647
FILLER_4_197,VPWR,li1,98.9000,24.4800,1.799647
FILLER_4_193,VPWR,li1,94.9900,24.4800,1.799647
FILLER_4_171,VPWR,li1,84.4100,24.4800,1.799654
FILLER_4_161,VPWR,li1,79.8100,24.4800,1.799662
FILLER_4_153,VPWR,li1,77.7400,24.4800,1.799666
FILLER_4_141,VPWR,li1,73.1400,24.4800,1.799675
FILLER_4_138,VPWR,li1,69.4600,24.4800,1.799683
FILLER_4_119,VPWR,li1,60.7200,24.4800,1.799705
FILLER_4_97,VPWR,li1,51.0600,24.4800,1.799746
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.799756
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799775
FILLER_4_79,VPWR,li1,42.7800,24.4800,1.799775
FILLER_4_67,VPWR,li1,39.1000,24.4800,1.799794
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799911
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799911
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799911
FILLER_3_301,VPWR,li1,144.2100,19.0400,1.799452
FILLER_3_293,VPWR,li1,142.1400,19.0400,1.799452
FILLER_3_281,VPWR,li1,137.5400,19.0400,1.799452
FILLER_3_279,VPWR,li1,134.0900,19.0400,1.799452
FILLER_3_273,VPWR,li1,132.4800,19.0400,1.799452
FILLER_3_261,VPWR,li1,128.3400,19.0400,1.799452
FILLER_3_249,VPWR,li1,122.8200,19.0400,1.799452
FILLER_3_237,VPWR,li1,117.3000,19.0400,1.799452
FILLER_3_225,VPWR,li1,111.7800,19.0400,1.799452
FILLER_3_221,VPWR,li1,107.8700,19.0400,1.799452
FILLER_3_209,VPWR,li1,104.4200,19.0400,1.799452
FILLER_3_150,VPWR,li1,74.9800,19.0400,1.799492
FILLER_3_138,VPWR,li1,71.7600,19.0400,1.799504
FILLER_3_90,VPWR,li1,48.3000,19.0400,1.799656
FILLER_3_78,VPWR,li1,44.1600,19.0400,1.799683
FILLER_3_66,VPWR,li1,38.6400,19.0400,1.799733
FILLER_3_52,VPWR,li1,30.3600,19.0400,1.799800
FILLER_3_35,VPWR,li1,21.8500,19.0400,1.799890
FILLER_3_27,VPWR,li1,19.7800,19.0400,1.799890
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799890
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799890
FILLER_2_301,VPWR,li1,144.2100,19.0400,1.799452
FILLER_2_289,VPWR,li1,141.2200,19.0400,1.799452
FILLER_2_277,VPWR,li1,135.7000,19.0400,1.799452
FILLER_2_265,VPWR,li1,130.1800,19.0400,1.799452
FILLER_2_253,VPWR,li1,124.6600,19.0400,1.799452
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.799452
FILLER_2_245,VPWR,li1,119.6000,19.0400,1.799452
FILLER_2_233,VPWR,li1,115.4600,19.0400,1.799452
FILLER_2_221,VPWR,li1,109.9400,19.0400,1.799452
FILLER_2_209,VPWR,li1,104.4200,19.0400,1.799452
FILLER_2_197,VPWR,li1,98.9000,19.0400,1.799452
FILLER_2_195,VPWR,li1,95.4500,19.0400,1.799454
FILLER_2_191,VPWR,li1,94.3000,19.0400,1.799454
FILLER_2_165,VPWR,li1,81.6500,19.0400,1.799470
FILLER_2_161,VPWR,li1,80.5000,19.0400,1.799476
FILLER_2_149,VPWR,li1,76.8200,19.0400,1.799485
FILLER_2_138,VPWR,li1,69.4600,19.0400,1.799513
FILLER_2_120,VPWR,li1,61.1800,19.0400,1.799554
FILLER_2_103,VPWR,li1,53.1300,19.0400,1.799622
FILLER_2_97,VPWR,li1,51.5200,19.0400,1.799622
FILLER_2_85,VPWR,li1,47.3800,19.0400,1.799656
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.799698
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.799698
FILLER_2_65,VPWR,li1,38.1800,19.0400,1.799733
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799890
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799890
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799890
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799890
FILLER_1_301,VPWR,li1,144.2100,13.6000,1.799868
FILLER_1_293,VPWR,li1,142.1400,13.6000,1.799868
FILLER_1_281,VPWR,li1,137.5400,13.6000,1.799868
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.799868
FILLER_1_273,VPWR,li1,132.4800,13.6000,1.799868
FILLER_1_261,VPWR,li1,128.3400,13.6000,1.799868
FILLER_1_249,VPWR,li1,122.8200,13.6000,1.799868
FILLER_1_237,VPWR,li1,117.3000,13.6000,1.799868
FILLER_1_225,VPWR,li1,111.7800,13.6000,1.799868
FILLER_1_223,VPWR,li1,108.3300,13.6000,1.799868
FILLER_1_215,VPWR,li1,106.2600,13.6000,1.799868
FILLER_1_203,VPWR,li1,101.6600,13.6000,1.799868
FILLER_1_191,VPWR,li1,96.1400,13.6000,1.799868
FILLER_1_178,VPWR,li1,87.6300,13.6000,1.799870
FILLER_1_164,VPWR,li1,81.8800,13.6000,1.799875
FILLER_1_152,VPWR,li1,78.2000,13.6000,1.799877
FILLER_1_140,VPWR,li1,72.6800,13.6000,1.799881
FILLER_1_113,VPWR,li1,57.9600,13.6000,1.799900
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.799904
FILLER_1_105,VPWR,li1,55.2000,13.6000,1.799904
FILLER_1_93,VPWR,li1,51.0600,13.6000,1.799912
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.799923
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.799935
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.799948
FILLER_1_39,VPWR,li1,25.3000,13.6000,1.799966
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799977
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799976
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799976
FILLER_0_301,VPWR,li1,144.2100,13.6000,1.799868
FILLER_0_293,VPWR,li1,142.1400,13.6000,1.799868
FILLER_0_281,VPWR,li1,137.5400,13.6000,1.799868
FILLER_0_277,VPWR,li1,133.6300,13.6000,1.799868
FILLER_0_265,VPWR,li1,130.1800,13.6000,1.799868
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.799868
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799868
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.799868
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799868
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799868
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799868
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799868
FILLER_0_194,VPWR,li1,95.2200,13.6000,1.799868
FILLER_0_186,VPWR,li1,92.9200,13.6000,1.799868
FILLER_0_174,VPWR,li1,88.3200,13.6000,1.799870
FILLER_0_169,VPWR,li1,83.7200,13.6000,1.799873
FILLER_0_161,VPWR,li1,80.2700,13.6000,1.799875
FILLER_0_153,VPWR,li1,77.7400,13.6000,1.799877
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799881
FILLER_0_138,VPWR,li1,69.4600,13.6000,1.799884
FILLER_0_126,VPWR,li1,66.2400,13.6000,1.799886
FILLER_0_121,VPWR,li1,61.4100,13.6000,1.799891
FILLER_0_113,VPWR,li1,59.3400,13.6000,1.799895
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799904
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799908
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799920
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799928
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.799935
FILLER_0_65,VPWR,li1,35.6500,13.6000,1.799944
FILLER_0_57,VPWR,li1,33.5800,13.6000,1.799948
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799957
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799962
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799977
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799977
FILLER_0_23,VPWR,li1,16.3300,13.6000,1.799976
FILLER_0_15,VPWR,li1,14.2600,13.6000,1.799976
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799976
hold133,VPWR,li1,86.4800,46.2400,1.799020
hold132,VPWR,li1,9.2000,62.5600,1.799840
hold131,VPWR,li1,17.4800,106.0800,1.799636
hold130,VPWR,li1,17.0200,84.3200,1.799810
hold129,VPWR,li1,84.6400,51.6800,1.798754
hold128,VPWR,li1,29.4400,78.8800,1.799540
hold127,VPWR,li1,68.0800,111.5200,1.798829
hold126,VPWR,li1,16.1000,62.5600,1.799845
hold125,VPWR,li1,74.9800,95.2000,1.799220
hold124,VPWR,li1,93.8400,78.8800,1.798538
hold123,VPWR,li1,89.7000,13.6000,1.799869
hold122,VPWR,li1,59.8000,122.4000,1.799138
hold121,VPWR,li1,41.4000,100.6400,1.799645
hold120,VPWR,li1,20.7000,122.4000,1.799794
hold119,VPWR,li1,61.1800,24.4800,1.799705
hold118,VPWR,li1,20.7000,51.6800,1.799764
hold117,VPWR,li1,104.8800,29.9200,1.799368
hold116,VPWR,li1,24.8400,62.5600,1.799803
hold115,VPWR,li1,51.0600,84.3200,1.799446
hold114,VPWR,li1,97.9800,40.8000,1.799213
hold113,VPWR,li1,16.5600,106.0800,1.799636
hold112,VPWR,li1,17.0200,89.7600,1.799825
hold111,VPWR,li1,37.2600,57.1200,1.799488
hold110,VPWR,li1,64.4000,35.3600,1.799527
hold109,VPWR,li1,38.1800,40.8000,1.799637
hold108,VPWR,li1,39.1000,89.7600,1.799614
hold107,VPWR,li1,97.9800,100.6400,1.799347
hold106,VPWR,li1,72.2200,133.2800,1.798937
hold105,VPWR,li1,91.5400,35.3600,1.799397
hold104,VPWR,li1,66.2400,116.9600,1.798971
hold103,VPWR,li1,30.3600,89.7600,1.799734
hold102,VPWR,li1,68.0800,133.2800,1.798999
hold101,VPWR,li1,103.5000,57.1200,1.798894
hold100,VPWR,li1,92.9200,100.6400,1.799366
hold99,VPWR,li1,46.4600,46.2400,1.799409
hold98,VPWR,li1,63.0200,78.8800,1.798854
hold97,VPWR,li1,74.0600,111.5200,1.798759
hold96,VPWR,li1,80.9600,111.5200,1.798645
hold95,VPWR,li1,46.0000,122.4000,1.799366
hold94,VPWR,li1,41.8600,29.9200,1.799639
hold93,VPWR,li1,38.6400,122.4000,1.799459
hold92,VPWR,li1,29.4400,95.2000,1.799713
hold91,VPWR,li1,28.0600,29.9200,1.799786
hold90,VPWR,li1,72.2200,35.3600,1.799481
hold89,VPWR,li1,86.0200,78.8800,1.798574
hold88,VPWR,li1,59.8000,35.3600,1.799557
hold87,VPWR,li1,40.9400,73.4400,1.799443
hold86,VPWR,li1,84.1800,89.7600,1.799149
hold85,VPWR,li1,46.4600,116.9600,1.799287
hold84,VPWR,li1,89.7000,24.4800,1.799647
hold83,VPWR,li1,67.1600,24.4800,1.799691
hold82,VPWR,li1,55.2000,51.6800,1.799090
hold81,VPWR,li1,92.4600,40.8000,1.799229
hold80,VPWR,li1,62.5600,138.7200,1.799004
hold79,VPWR,li1,16.1000,78.8800,1.799749
hold78,VPWR,li1,16.1000,133.2800,1.799793
hold77,VPWR,li1,33.5800,46.2400,1.799601
hold76,VPWR,li1,60.7200,133.2800,1.799129
hold75,VPWR,li1,61.1800,57.1200,1.799230
hold74,VPWR,li1,53.8200,29.9200,1.799554
hold73,VPWR,li1,34.0400,68.0000,1.799686
hold72,VPWR,li1,99.8200,19.0400,1.799452
hold71,VPWR,li1,33.5800,24.4800,1.799823
hold70,VPWR,li1,33.5800,19.0400,1.799771
hold69,VPWR,li1,34.5000,24.4800,1.799823
hold68,VPWR,li1,59.3400,46.2400,1.799250
hold67,VPWR,li1,16.1000,116.9600,1.799770
hold66,VPWR,li1,73.1400,78.8800,1.798704
hold65,VPWR,li1,102.5800,46.2400,1.798935
hold64,VPWR,li1,90.1600,46.2400,1.798998
hold63,VPWR,li1,57.9600,68.0000,1.799456
hold62,VPWR,li1,90.6200,62.5600,1.799345
hold61,VPWR,li1,28.0600,133.2800,1.799666
hold60,VPWR,li1,57.0400,133.2800,1.799170
hold59,VPWR,li1,70.8400,95.2000,1.799258
hold58,VPWR,li1,106.7200,35.3600,1.799373
hold57,VPWR,li1,25.3000,51.6800,1.799663
hold56,VPWR,li1,73.6000,51.6800,1.798858
hold55,VPWR,li1,78.6600,95.2000,1.799193
hold54,VPWR,li1,84.1800,29.9200,1.799401
hold53,VPWR,li1,30.3600,100.6400,1.799767
hold52,VPWR,li1,20.7000,106.0800,1.799641
hold51,VPWR,li1,25.3000,133.2800,1.799717
hold50,VPWR,li1,29.4400,40.8000,1.799745
hold49,VPWR,li1,45.5400,106.0800,1.798907
hold48,VPWR,li1,46.9200,78.8800,1.799162
hold47,VPWR,li1,17.0200,35.3600,1.799897
hold46,VPWR,li1,51.0600,35.3600,1.799626
hold45,VPWR,li1,25.3000,106.0800,1.799531
hold44,VPWR,li1,80.9600,133.2800,1.798829
hold43,VPWR,li1,84.1800,106.0800,1.798240
hold42,VPWR,li1,54.7400,116.9600,1.799149
hold41,VPWR,li1,44.1600,133.2800,1.799397
hold40,VPWR,li1,35.8800,51.6800,1.799444
hold39,VPWR,li1,41.4000,68.0000,1.799606
hold38,VPWR,li1,24.3800,78.8800,1.799661
hold37,VPWR,li1,40.4800,116.9600,1.799395
hold36,VPWR,li1,27.1400,68.0000,1.799783
hold35,VPWR,li1,85.5600,68.0000,1.799273
hold34,VPWR,li1,51.5200,100.6400,1.799565
hold33,VPWR,li1,80.0400,133.2800,1.798829
hold32,VPWR,li1,55.2000,24.4800,1.799723
hold31,VPWR,li1,24.3800,116.9600,1.799733
hold30,VPWR,li1,74.9800,100.6400,1.799432
hold29,VPWR,li1,39.5600,35.3600,1.799733
hold28,VPWR,li1,26.2200,89.7600,1.799775
hold27,VPWR,li1,45.0800,89.7600,1.799552
hold26,VPWR,li1,43.7000,84.3200,1.799530
hold25,VPWR,li1,72.2200,68.0000,1.799339
hold24,VPWR,li1,46.4600,127.8400,1.799359
hold23,VPWR,li1,79.5800,29.9200,1.799416
hold22,VPWR,li1,25.7600,51.6800,1.799663
hold21,VPWR,li1,19.7800,62.5600,1.799848
hold20,VPWR,li1,47.8400,111.5200,1.799183
hold19,VPWR,li1,78.2000,46.2400,1.799083
hold18,VPWR,li1,71.7600,62.5600,1.799425
hold17,VPWR,li1,59.3400,73.4400,1.799166
hold16,VPWR,li1,102.1200,78.8800,1.798505
hold15,VPWR,li1,72.2200,19.0400,1.799504
hold14,VPWR,li1,47.8400,57.1200,1.799363
hold13,VPWR,li1,66.7000,78.8800,1.798792
hold12,VPWR,li1,97.9800,62.5600,1.799319
hold11,VPWR,li1,105.8000,68.0000,1.799221
hold10,VPWR,li1,59.8000,116.9600,1.799069
hold9,VPWR,li1,67.1600,68.0000,1.799374
hold8,VPWR,li1,106.7200,89.7600,1.799027
hold7,VPWR,li1,97.9800,95.2000,1.799086
hold6,VPWR,li1,102.1200,73.4400,1.798678
hold5,VPWR,li1,139.3800,106.0800,1.797949
hold4,VPWR,li1,108.1000,100.6400,1.799321
hold3,VPWR,li1,128.3400,111.5200,1.798362
hold2,VPWR,li1,140.3000,122.4000,1.798577
hold1,VPWR,li1,113.6200,68.0000,1.799216
clkload14,VPWR,li1,119.8300,111.5200,1.798380
clkload13,VPWR,li1,119.3700,106.0800,1.797992
clkload12,VPWR,li1,93.6100,116.9600,1.798576
clkload11,VPWR,li1,89.4700,106.0800,1.798182
clkload10,VPWR,li1,97.2900,46.2400,1.798959
clkload9,VPWR,li1,89.0100,51.6800,1.798694
clkload8,VPWR,li1,84.6400,73.4400,1.798807
clkload7,VPWR,li1,71.9900,78.8800,1.798704
clkload6,VPWR,li1,57.9600,106.0800,1.798620
clkload5,VPWR,li1,55.4300,100.6400,1.799537
clkload4,VPWR,li1,34.2700,100.6400,1.799706
clkload3,VPWR,li1,54.9700,57.1200,1.799294
clkload2,VPWR,li1,51.7500,40.8000,1.799493
clkload1,VPWR,li1,33.1200,57.1200,1.799545
clkload0,VPWR,li1,28.5200,51.6800,1.799594
clkbuf_4_15_0_wr_clk,VPWR,li1,123.9700,111.5200,1.798365
clkbuf_4_14_0_wr_clk,VPWR,li1,127.1900,106.0800,1.797959
clkbuf_4_13_0_wr_clk,VPWR,li1,93.1500,111.5200,1.798510
clkbuf_4_12_0_wr_clk,VPWR,li1,93.6100,106.0800,1.798140
clkbuf_4_11_0_wr_clk,VPWR,li1,103.7300,51.6800,1.798579
clkbuf_4_10_0_wr_clk,VPWR,li1,89.0100,51.6800,1.798694
clkbuf_4_9_0_wr_clk,VPWR,li1,78.8900,73.4400,1.798862
clkbuf_4_8_0_wr_clk,VPWR,li1,77.5100,78.8800,1.798617
